YENTEN,$0.000047
POLY AI,$0.000081
HarmonyCoin,$0.000316
CK USD,$0.990889
Infinity Econ...,$0.002742
Bitcoin Cash ...,$356.48
Alibabacoin,$0.634188
Fantom,$0.020839
Project Pai,$0.143682
BUMO,$0.217138
Ether Zero,$0.234638
Moving Cloud ...,$0.009555
HYCON,$0.042605
PlayCoin [QRC20],$0.086390
Gemini Dollar,$1.01
Filecoin [Fut...,$4.25
VisionX,$0.003916
The Midas Tou...,$0.022451
PLATINCOIN,$4.61
KNOW,$0.014413
HitChain,$0.000273
Optimal Shelf...,$0.097617
ZB,$0.197703
DigiFinexToken,$0.163089
ShineChain,$0.002608
Pundi X NEM,$0.000768
EduCoin,$0.000423
Tripio,$0.003857
Maximine Coin,$0.011932
Super Bitcoin,$4.12
FuturoCoin,$8.71
DIPNET,$0.002641
DACC,$0.000577
Metadium,$0.012184
LightChain,$0.000106
Game Stars,$0.000477
Davinci Coin,$0.012826
OFCOIN,$0.000784
StarChain,$0.004402
Molecular Future,$0.095404
Penta,$0.000919
CoinMeet,$0.017249
PalletOne,$0.023961
Intelligent I...,$0.000395
WETH,$206.11
FairGame,$0.005672
TopChain,$0.010768
GSENetwork,$0.004881
InterValue,$0.013621
WinToken,$0.000365
International...,$0.005634
Wiki Token,$0.835178
CarBlock,$0.003273
EJOY,$0.000082
Yuan Chain Coin,$0.008979
FOIN,$850.61
Karatgold Coin,$0.013034
Globalvillage...,$0.001222
Themis,$0.003841
United Bitcoin,$3.48
WXCOINS,$2.68
Aidos Kuneen,$5.69
MediBit,$0.000080
Lightning Bit...,$4.05
Ubique Chain ...,$0.011980
BeeKan,$0.000732
Atlantis Blue...,$0.028481
RRCoin,$0.002974
Hdac,$0.038335
YOU COIN,$0.006001
Influence Chain,$0.017842
Exchange Union,$3.90
Usechain Token,$0.001839
InvestDigital,$0.005435
ONG,$0.699597
Cybereits,$0.005193
Animation Vis...,$0.000569
MyToken,$0.003750
Litex,$0.004107
InsurChain,$0.000314
DEX,$0.679426
UnlimitedIP,$0.003905
ORS Group,$0.047372
Bankera,$0.005013
KWHCoin,$0.006414
Spendcoin,$1.26
Ultra Salescloud,$0.022743
Endorsit,$0.000088
MEX,$0.001314
Promotion Coin,$0.000446
Carlive Chain,$0.001525
Essentia,$0.003652
Engine,$0.000708
CariNet,$0.007063
MicroBitcoin,$0.000447
StockChain,$0.002347
BitcoinX,$0.005557
BitUP Token,$0.003059
LemoChain,$0.015257
CrypticCoin,$0.006963
FundToken,$0.009191
KEY,$0.001657
YouLive Coin,$0.000497
Volt,$0.000954
CARAT,$1.02
Experience Token,$0.000253
Alchemint Sta...,$0.006175
DarkPayCoin,$0.123968
ClubCoin,$0.560356
Asura Coin,$0.001523
ThingsOperati...,$0.009618
DasCoin,$0.031994
Humanscape,$0.000203
MESSE TOKEN,$0.021587
MIR COIN,$0.065934
Quasarcoin,$0.022473
Coni,$0.024238
ValueCyberToken,$0.017574
Consentium,$1.31
BitCapitalVendor,$0.004351
Master Contra...,$0.002026
IONChain,$0.005908
Eligma Token,$0.011152
BaaSid,$0.002042
WeToken,$0.002444
vSportCoin,$0.002769
CryptalDash,$0.007915
WeShow Token,$0.057559
TCOIN,$0.173259
SegWit2x,$0.062924
eosBLACK,$0.265407
EtherInc,$0.005502
Pixie Coin,$0.000806
Blockchain Qu...,$0.016320
EscrowCoin,$0.192587
Twinkle,$0.002283
MSD,$0.005187
Ti-Value,$0.091117
Iconiq Lab Token,$0.158421
Delizia,$0.297561
Monero Classic,$1.36
Infinitecoin,$0.000028
OceanChain,$0.000552
Couchain,$0.000020
Ordocoin,$0.000019
empowr coin,$0.000183
Nerva,$0.178792
NewsToken,$0.001794
ParkinGo,$0.707419
Coin2Play,$0.059330
NAM COIN,$0.000268
Dragon Coins,$0.087425
Maggie,$0.000980
Show,$0.001361
WIZBL,$0.011327
ERC20,$0.076827
OTCBTC Token,$0.044114
SEER,$0.001163
ShopZcoin,$0.013307
SoPay,$0.003640
Celsius,$0.056036
Content and A...,$0.002437
IPChain,$0.190158
Read,$0.003305
AWARE,$0.007848
COMSA [ETH],$0.076823
StarCoin,$0.013069
Ether-1,$0.026662
COMSA [XEM],$0.075825
Gentarium,$0.640865
VeThor Token,$0.000877
Vites,$0.000017
Bitnation,$0.000007
XTRD,$0.002911
Bitcoin File,$0.006258
Bitcoin X,$0.049449
Ethereum Meta,$0.014576
Social Lendin...,$0.003488
SnipCoin,$0.000341
Invictus Hype...,$0.035204
Pabyosi Coin ...,$0.032896
Incodium,$0.007144
Menlo One,$0.005592
ANON,$0.186525
SIGMAcoin,$0.003719
Blockpass,$0.004689
PressOne,$0.050705
Commerce Data...,$0.000069
WINCOIN,$0.176152
BlockCDN,$0.002600
Bitcoin Zero,$0.032404
Insureum,$0.021635
CryptopiaFeeS...,$676.97
CEDEX Coin,$0.083117
PAWS Fund,$1.23
KingXChain,$0.000008
Civitas,$0.062647
Rocket Pool,$0.516900
Graviocoin,$0.000613
Budbo,$0.008912
DarexTravel,$0.000002
Hybrid Block,$0.010673
TeslaCoilCoin,$0.033971
Future1coin,$0.004003
First Bitcoin...,$0.029658
Haracoin,$0.016200
EmberCoin,$1.3e-07
Helper Search...,$0.000004
Alttex,$0.002026
SaveNode,$0.004948
DEEX,$0.038677
VeriDocGlobal,$0.001852
IDOL COIN,$0.000023
CapdaxToken,$0.006363
Valuto,$0.007500
Concierge Coin,$0.072772
Sphre AIR ,$0.068112
ContractNet,$0.016796
MobilinkToken,$0.014050
CommunityGene...,$0.000063
OBXcoin,$0.000982
GazeCoin,$0.021003
Traid,$0.003215
Luna Stars,$0.000158
Candy,$0.000033
Internet of T...,$90.59
Magnetcoin,$0.021960
President Trump,$0.003283
X12 Coin,$0.031013
Elliot Coin,$0.011390
SuperEdge,$0.000108
President Joh...,$0.002594
Cobrabytes,$0.018038
Jingtum Tech,$0.001160
Bitcoin God,$12.24
PayDay Coin,$0.386007
TerraNova,$0.037472
SalPay,$0.012180
Pandemia,$0.006746
CARDbuyers,$0.004829
DWS,$0.006489
Crypto Harbor...,$0.000101
Golos Gold,$0.016517
Compound Coin,$0.000014
TWIST,$0.001139
Atidium,$0.000396
ACChain,$0.083694
GameChain System,$0.001114
Rubex Money,$0.001329
Mooncoin,$0.000016
BingoCoin,$0.029979
Excaliburcoin,$0.000028
MEET.ONE,$0.002285
Olympic,$0.000553
PlusOneCoin,$0.072418
Quotient,$0.004091
EPLUS Coin,$0.016258
Labh Coin,$0.000320
Animecoin,$0.000949
RECORD,$0.003917
Lendroid Supp...,$0.001756
Vestoria,$0.000002
Trendercoin,$0.000045
Qube,$0.003306
Monero Original,$1.17
Runners,$0.000063
STEX,$0.521719
GIGA,$0.000063
OmenCoin,$0.001428
YUKI,$0.000022
Nuggets,$0.000746
Cubits,$0.000569
CottonCoin,$0.005379
Fargocoin,$0.051960
Posscoin,$0.000002
Indicoin,$0.007591
ERA,$0.002657
Bastonet,$0.000006
Storjcoin X,$0.105312
MIRQ,$0.000190
Alphabit,$6.24
Superior Coin,$0.000401
RabbitCoin,$0.000002
Hero,$0.040388
CMITCOIN,$0.000029
EmaratCoin,$0.038031
Francs,$0.004238
Adenz,$0.000842
Sakuracoin,$0.000822
Agrolot,$0.103792
ZenGold,$0.004158
Obitan Chain,$0.000002
wys Token,$0.011166
Ethereum Lite,$0.107354
SONO,$0.057884
Ferron,$0.000063
CoffeeCoin,$0.000316
Axiom,$0.006895
PROUD Money,$0.005064
Hyper Pay,$0.002938
Tellurion,$0.000211
Dutch Coin,$0.000127
EA Coin,$0.002530
BetaCoin,$0.000696
Cropcoin,$0.000504
Wi Coin,$0.000190
SecureCloudCoin,$0.000316
Infinipay,$0.000342
BTCMoon,$0.001835
HondaisCoin,$0.000008
Bitbase,$0.000380
UniversalRoya...,$0.000269
Mero,$0.000823
GOLD Reward T...,$0.002376
Smart Applica...,$0.827017
Bubble,$0.008603
DynamicCoin,$0.000063
BFFDoom,$0.000006
Crypto Improv...,$0.000506
EtherDelta Token,$0.000333
Arbitracoin,$0.002024
First Bitcoin,$0.005757
SJWCoin,$0.000125
AvatarCoin,$0.044233
GoldMaxCoin,$0.000064
Aces,$0.000064
WA Space,$0.000510
BlazerCoin,$0.000320
Halloween Coin,$0.000064
Huncoin,$0.000569
Birds,$0.000128
Minex,$0.000445
Wink,$0.000192
iQuant,$0.004501
CORION,$0.073344
BitSoar,$0.000064
Swapcoin,$0.174267
FAPcoin,$0.000129
High Gain,$0.000064
NEO GOLD,$0.000703
PlexCoin,$0.008773
ValueChain,$0.010537
Super Game Chain,$0.000111
FCoin Token,$0.030949
CoinEx Token,$0.008326
ARLIZE,$0.000194
Esports Token,$0.002606
Pecunio,$0.035248
ABLE,$0.000233
Centaure,$0.000569
ABCC Token,$0.224386
XRT Token,$0.000198
ALLCOIN,$0.014382
SOOM,$0.081602
ZTCoin,$0.112851
PlayCoin [ERC20],$0.086146
Dragon Token,$1.36
Bitibu Coin,$0.113531
APOT,$0.123963
Bgogo Token,$0.006111
CHEX,$0.010001
Bitcoin,$6348.93
Ethereum,$206.45
XRP,$0.508196
Bitcoin Cash,$522.78
Stellar,$0.253302
EOS,$5.22
Litecoin,$49.75
Cardano,$0.073081
Monero,$104.21
Tether,$0.981402
TRON,$0.021775
IOTA,$0.492575
Dash,$160.07
Binance Coin,$9.19
NEO,$15.25
Ethereum Classic,$9.26
NEM,$0.104942
Tezos,$1.24
Zcash,$127.68
VeChain,$0.009128
Maker,$684.07
Bitcoin Gold,$28.27
OmiseGO,$3.18
0x,$0.634717
Decred,$38.82
Dogecoin,$0.002856
Qtum,$3.68
Ontology,$1.56
Lisk,$2.60
Basic Attenti...,$0.241383
Aeternity,$1.13
Zilliqa,$0.032823
Bitcoin Diamond,$1.66
ICON,$0.531967
BitShares,$0.091823
Nano,$1.72
Bytecoin,$0.001247
Pundi X,$0.001494
Chainlink,$0.605261
DigiByte,$0.018947
Siacoin,$0.005442
Steem,$0.715454
Verge,$0.012194
Bytom,$0.179461
Aurora,$0.026992
Waves,$1.71
Populous,$3.13
Metaverse ETP,$2.98
TrueUSD,$1.01
Golem,$0.150732
Augur,$13.06
USD Coin,$1.01
IOST,$0.011329
Stratis,$1.36
Holo,$0.001003
Paxos Standar...,$1.01
Komodo,$1.16
Electroneum,$0.014829
Status,$0.035288
MaidSafeCoin,$0.254713
Waltonchain,$2.67
Cryptonex,$1.90
Decentraland,$0.099399
Ardor,$0.099618
Mithril,$0.256243
KuCoin Shares,$1.09
Aion,$0.376239
WAX,$0.097994
Wanchain,$0.852689
Nexo,$0.157050
Bancor,$1.28
MOAC,$1.33
QASH,$0.219354
Ravencoin,$0.034247
GXChain,$1.26
Huobi Token,$1.51
PIVX,$1.31
aelf,$0.295047
Etheera,$0.012551
Revain,$0.190710
MonaCoin,$1.15
Dai,$1.00
Loopring,$0.091469
Ark,$0.665296
DigixDAO,$35.36
Horizen,$13.47
SIRIN LABS Token,$0.140485
HyperCash,$1.57
Dentacoin,$0.000208
ReddCoin,$0.002344
Polymath,$0.235460
Crypto.com,$4.15
Loom Network,$0.108526
Mixin,$145.88
CyberMiles,$0.084667
Power Ledger,$0.160392
FunFair,$0.011565
Nxt,$0.061646
Dropil,$0.002713
Elastos,$6.17
Zcoin,$10.25
Theta Token,$0.083170
Nebulas,$1.28
TenX,$0.531180
ETERNAL TOKEN,$0.948914
Veritaseum,$27.99
ODEM,$0.242247
Dragonchain,$0.216339
Insight Chain,$0.293205
MobileGo,$0.496207
SALT,$0.599697
GoChain,$0.074696
Gas,$4.72
Kyber Network,$0.355574
BOScoin,$0.103914
Syscoin,$0.085424
Iconomi,$0.468312
Digitex Futures,$0.063798
QuarkChain,$0.054920
Civic,$0.124916
Dent,$0.002466
Endor Protocol,$0.061893
Cortex,$0.282478
Enigma,$0.563245
Bitcoin Private,$2.01
Storj,$0.302969
Factom,$4.62
RChain,$0.106892
Substratum,$0.103581
Odyssey,$0.008301
Nuls,$0.984141
Peercoin,$1.57
Eidoo,$1.32
BridgeCoin,$1.43
Dynamic Tradi...,$0.031578
SingularityNET,$0.071083
WaykiChain,$0.223942
BHPCash,$1.13
Genesis Vision,$8.40
Emercoin,$0.864325
Enjin Coin,$0.047111
Storm,$0.007886
Bibox Token,$0.342434
Everipedia,$0.007750
Nexus,$0.583568
Kin,$0.000046
THEKEY,$0.006802
Request Network,$0.047007
Centrality,$0.042196
Groestlcoin,$0.473520
Matrix AI Net...,$0.218952
Nectar,$0.397869
iExec RLC,$0.408078
Cindicator,$0.021991
Fusion,$1.05
Gifto,$0.058186
Mainframe,$0.007798
Bread,$0.336991
ProximaX,$0.004723
Tokenomy,$0.142335
Byteball Bytes,$42.53
Neblio,$2.04
Credits,$0.182788
Vertcoin,$0.593365
Po.et,$0.011588
BnkToTheFuture,$0.043985
Skycoin,$2.75
Smartlands,$5.38
Santiment Net...,$0.435339
ARBITRAGE,$6.24
Ambrosus,$0.187340
Ignis,$0.035207
Spectre.ai Di...,$0.324305
Telcoin,$0.000761
Scry.info,$0.058856
Quant,$2.65
Ethos,$0.313612
Streamr DATAcoin,$0.037983
Nucleus Vision,$0.004652
CRYPTO20,$0.632157
Linkey,$0.508615
Cred,$0.058976
TokenPay,$1.57
Einsteinium,$0.112948
Republic Prot...,$0.040297
Wowbit,$0.086370
High Performa...,$0.635827
APIS,$0.004809
Raiden Networ...,$0.464649
SmartMesh,$0.016497
Bluzelle,$0.119397
Moeda Loyalty...,$1.18
Pillar,$0.087639
IoTeX,$0.016884
Red Pulse Pho...,$0.027049
Ubiq,$0.524766
Quantstamp,$0.035890
Propy,$0.387998
TomoChain,$0.401934
Blocknet,$4.05
MediBloc [ERC20],$0.006869
Wagerr,$0.118924
CyberVein,$0.020411
Time New Bank,$0.008620
Credo,$0.038270
Gnosis,$19.02
SmartCash,$0.019930
BOX Token,$0.267075
Crypterium,$0.251931
OST,$0.045871
SONM,$0.055592
bitCNY,$0.142828
Ruff,$0.021191
ETHLend,$0.018046
Aragon,$0.680362
Dignity,$0.037221
SaluS,$19.13
NavCoin,$0.302414
TTC Protocol,$0.068554
Bezant,$0.038907
Zipper,$0.001164
Cryptaur,$0.002561
PumaPay,$0.001139
Haven Protocol,$3.21
Apollo Currency,$0.001272
Novacoin,$8.34
Noah Coin,$0.000563
BLOCKv,$0.009174
Metal,$0.565290
UTRUST,$0.040357
Nasdacoin,$0.975873
AMO Coin,$0.002012
DigitalNote,$0.002594
POA Network,$0.080726
Achain,$0.023264
OneRoot Network,$0.068590
BitBay,$0.016658
Quanta Utilit...,$0.000571
DATA,$0.002301
TrueChain,$0.357905
Viacoin,$0.717354
XYO Network,$0.003444
Vitae,$1.71
Storiqa,$0.001659
WePower,$0.031864
WhiteCoin,$0.065060
DMarket,$0.323674
Modum,$0.761677
DEW,$0.156418
Arcblock,$0.170329
Particl,$1.99
Safe Exchange...,$0.010375
Selfkey,$0.006455
Loki,$0.504440
NIX,$0.378639
MediShares,$0.015318
Wings,$0.174425
SingularDTV,$0.026062
Burst,$0.007817
district0x,$0.025850
WaBi,$0.293829
PCHAIN,$0.020723
Ripio Credit ...,$0.030972
All Sports,$0.010456
Quantum Resis...,$0.294438
Aston,$0.018368
TrueDeck,$1.51
Covesting,$0.858323
VIBE,$0.057602
Rotharium,$4.45
Pascal Coin,$0.632609
Metronome,$1.71
Insolar,$0.486260
Nexty,$0.000099
E-Dinar Coin,$0.016278
Steem Dollars,$0.969238
Jibrel Network,$0.086382
AdEx,$0.195371
Mobius,$0.027816
TokenClub,$0.029227
Tierion,$0.032716
ALQO,$0.243491
STASIS EURS,$1.13
CloakCoin,$2.64
Energi,$1.39
Genaro Network,$0.038248
ZClassic,$2.58
Loopring [NEO],$0.119706
Stakenet,$0.183349
Bottos,$0.026311
Cube,$0.001979
LockTrip,$1.43
Moss Coin,$0.068535
Apex,$0.029818
VITE,$0.031611
BABB,$0.000623
Boolberry,$1.06
Linda,$0.001135
Content Neutr...,$0.000332
Hydro,$0.004427
SpaceChain,$0.025054
AirSwap,$0.085897
MediBloc [QRC20],$0.004325
IoT Chain,$0.203982
Gold Bits Coin,$0.120232
XTRABYTES,$0.029596
NAGA,$0.212540
TaTaTu,$0.130245
Lympo,$0.016594
Blox,$0.018298
Etherparty,$0.023223
LGO Exchange,$0.095608
COSS,$0.101840
SCRL,$0.080559
TokenCard,$0.502486
PayPie,$0.145426
Swarm,$0.183716
eosDAC,$0.017865
Bitcoin Interest,$0.641481
Electra,$0.000414
QLC Chain,$0.048826
Mothership,$0.083150
Cosmo Coin,$0.017335
Unobtanium,$58.03
Dimecoin,$0.000021
SophiaTX,$0.058793
Asch,$0.121571
SpankChain,$0.037677
Primas,$0.211704
Rock,$0.023490
Dero,$1.96
Ecoreal Estate,$0.080473
Dock,$0.025061
Seele,$0.017934
Refereum,$0.004535
LEOcoin,$0.106044
Neumark,$0.373310
TRONCLASSIC,$0.000023
Edgeless,$0.107972
AurumCoin,$35.42
IHT Real Esta...,$0.018843
bitUSD,$1.00
LoyalCoin,$0.002116
FairCoin,$0.195540
BitNewChain,$0.057505
Happycoin,$0.609203
Gulden,$0.024668
CPChain,$0.027153
Game.com,$0.013383
Presearch,$0.065159
Fortuna,$0.021466
Monetha,$0.045885
Mercury,$0.099727
YOYOW,$0.033019
DeepBrain Chain,$0.006598
REPO,$0.089267
OriginTrail,$0.035311
Internet Node...,$0.031285
Cashaa,$0.016901
GINcoin,$2.44
ION,$0.452948
AppCoins,$0.095396
Havven,$0.142949
Qubitica,$3.80
Playgroundz,$0.338493
Bulwark,$0.682863
Ternio,$0.022863
Litecoin Cash,$0.015608
Viberate,$0.052113
Unikoin Gold,$0.064472
Buggyra Coin ...,$0.008349
Mass Vehicle ...,$0.001859
GameCredits,$0.131193
Aeon,$0.575940
CasinoCoin,$0.000253
BitKan,$0.002946
Counterparty,$3.46
NKN,$0.045046
Bitcoin Green,$1.53
Everus,$0.016905
Cobinhood,$0.022900
LBRY Credits,$0.042299
KickCoin,$0.016341
Hiveterminal ...,$0.021014
Timicoin,$0.028015
Zeepin,$0.017217
HorusPay,$0.009853
Bitcore,$0.519902
Darico Ecosys...,$0.166425
Cofound.it,$0.026336
B2BX,$0.515082
ATN,$0.099765
DECENT,$0.163801
Bismuth,$0.610405
BlockMason Cr...,$0.092348
Liquidity Net...,$0.198503
doc.com Token,$0.028207
Sakura Bloom,$0.003223
Namecoin,$0.564913
Callisto Network,$0.010665
Everex,$0.495028
Primecoin,$0.318574
Aeron,$0.624032
Robotina,$0.030172
Moneytoken,$0.000914
Delphy,$0.166785
Feathercoin,$0.036625
adToken,$0.013262
MinexCoin,$1.77
BitTube,$0.074699
Global Curren...,$0.074964
NANJCOIN,$0.000404
Restart Energ...,$0.017230
Lunyr,$3.39
Bloom,$0.158683
Tao,$0.226284
Ink,$0.016231
Blocktix,$0.185345
Melon,$12.36
SPINDLE,$0.002106
XinFin Network,$0.001900
Lina,$0.068058
0chain,$0.182272
Distributed C...,$0.003969
Bittwatt,$0.024276
SwftCoin,$0.001985
Eximchain,$0.106815
Graft,$0.016735
Bankex,$0.077535
Agrello,$0.081718
PACcoin,$0.001401
Crown,$0.334550
Soarcoin,$0.006453
Phore,$0.450797
LATOKEN,$0.084031
Polybius,$1.71
INO COIN,$0.336133
SureRemit,$0.013443
Maecenas,$0.170805
Provoco Token,$0.045189
MARK.SPACE,$0.012554
OAX,$0.267551
HTMLCOIN,$0.000126
Own,$0.092115
Zen Protocol,$0.428525
FuzeX,$0.008703
Semux,$0.753283
FLO,$0.043334
Zebi,$0.012780
U Network,$0.001080
ECC,$0.000253
DADI,$0.084011
DAPS Token,$0.000129
RevolutionVR,$0.029720
XEL,$0.066953
Sentinel Prot...,$0.026916
EDUCare,$0.013616
Peerplays,$1.36
TE-FOOD,$0.011981
Blackmoon,$0.274587
Shift,$0.474677
Bean Cash,$0.002280
Consensus,$0.003710
Patron,$0.017331
ChatCoin,$0.008596
ContentBox,$0.009593
Hydro Protocol,$0.008408
FirstBlood,$0.068927
Six Domain Chain,$0.008263
Primalbase Token,$4620.82
Diamond,$1.90
Electrify.Asia,$0.011870
Aurora DAO,$0.040426
Phantasma,$0.096336
FREE Coin,$0.000002
YEE,$0.004063
Eden,$0.012174
DecentBet,$0.032965
Clams,$1.66
Switcheo,$0.010476
Hi Mutual Soc...,$0.013462
Lamden,$0.038171
YGGDRASH,$0.001102
QunQun,$0.007545
NaPoleonX,$0.212867
Ifoods Chain,$0.002125
KARMA,$0.001598
AVINOC,$0.014008
Winding Tree,$0.262594
Brickblock,$0.073242
PRIZM,$0.080680
Pepe Cash,$0.007419
Decision Token,$0.162033
UpToken,$0.035411
SwissBorg,$0.008999
Divi,$0.009255
Numeraire,$3.69
ICE ROCK MINING,$0.316104
ColossusXT,$0.000455
carVertical,$0.000636
Bit-Z Token,$0.109610
Blue Whale Token,$0.000230
DeepOnion,$0.304061
Open Platform,$0.011176
Global Social...,$0.010516
HalalChain,$0.015766
Olympus Labs,$0.125137
DIMCOIN,$0.002281
HempCoin,$0.019553
SIX,$0.017402
LinkEye,$0.007916
Rublix,$0.225149
Envion,$0.042414
Blockport,$0.089153
MonetaryUnit,$0.032896
LUXCoin,$1.59
Ivy,$0.015246
PotCoin,$0.020947
VINchain,$0.009638
Incent,$0.098882
Bitcoin Atom,$0.247970
BlackCoin,$0.065850
Niobium Coin,$0.090103
Ink Protocol,$0.023011
ZPER,$0.003677
PolySwarm,$0.002868
Paragon,$0.067233
Sentinel,$0.002216
Flash,$0.004915
RightMesh,$0.077901
MktCoin,$0.003859
DACSEE,$0.005843
aXpire,$0.015897
Lendingblock,$0.007320
Polis,$1.01
Humaniq,$0.023250
Pura,$0.024611
ToaCoin,$0.001499
CVCoin,$0.346104
Cardstack,$0.001772
Blocktrade Token,$0.078836
Radium,$1.20
MidasProtocol,$0.016225
Nimiq,$0.001549
Pal Network,$0.009197
Spectrecoin,$0.203164
Skrumble Network,$0.005577
Synereo,$0.041169
Xaurum,$0.041279
HashCoin,$0.000322
Dotcoin,$0.013219
FansTime,$0.001444
MASTERNET,$0.129909
Breezecoin,$0.411043
Myriad,$0.002531
Hacken,$0.756648
TRAXIA,$0.008277
GridCoin,$0.010318
Sharder,$0.014209
CEEK VR,$0.009679
BitDice,$0.056935
SafeInsure,$3.76
ATC Coin,$0.017649
BOXX Token [B...,$0.171671
Oxycoin,$0.004407
Unibright,$0.028211
PRASM,$0.001956
XPA,$0.068177
DAEX,$0.010502
Masari,$0.469147
Airbloc,$0.020333
AI Doctor,$0.008668
Kcash,$0.013313
CargoX,$0.029448
Dovu,$0.009500
I/O Coin,$0.220528
DxChain Token,$0.000247
SunContract,$0.031075
GoNetwork,$0.065310
Matchpool,$0.049511
Bitcoin Incog...,$0.494714
Gene Source C...,$0.010051
ThoreCoin,$42.90
ZelCash,$0.084349
Circuits of V...,$0.003669
VeriCoin,$0.117001
Stellite,$0.000577
TrustNote,$0.011705
Bezop,$0.071811
Etheroll,$0.515474
Smartshare,$0.000789
Molecule,$0.000281
Medicalchain,$0.019323
New Power Coin,$0.218100
Neurotoken,$0.045021
Atonomi,$0.006953
Databits,$0.155306
Coinvest,$0.297840
TraDove B2BCoin,$0.007046
Banca,$0.000196
Change,$0.094602
STK,$0.010259
Egretia,$0.001137
UNIVERSAL CASH,$0.000421
BrahmaOS,$0.005632
Spectre.ai Ut...,$0.142133
Remme,$0.005785
Zeusshield,$0.003003
Ulord,$0.090669
Ubex,$0.001155
LocalCoinSwap,$0.085744
NeuroChain,$0.013635
Aphelion,$0.068224
Musicoin,$0.002895
OracleChain,$0.113188
Rise,$0.025874
DeviantCoin,$0.265805
1World,$0.162704
GET Protocol,$0.295116
XMax,$0.000445
Shivom,$0.005284
Travala,$0.114123
Solaris,$2.09
DATx,$0.002377
FarmaTrust,$0.005490
RealTract,$0.000318
Experience Po...,$0.000013
DomRaider,$0.005506
CanonChain,$0.006825
TaaS,$0.392174
DAOstack,$0.083336
Pedity,$0.002329
Banyan Network,$0.006714
TV-TWO,$0.016516
BitMart Token,$0.027037
POPCHAIN,$0.009374
MintCoin,$0.000126
Paypex,$0.045774
EBCoin,$0.000887
EchoLink,$0.008370
Ethersocial,$0.126243
Eroscoin,$0.016684
EncrypGen,$0.050064
Flixxo,$0.038837
Ormeus Coin,$0.181795
SHIELD,$0.006031
Gems ,$0.002677
ugChain,$0.005347
Gravity,$0.001394
Omnitude,$0.059017
Dynamic,$0.717442
Peculium,$0.001530
Cappasity,$0.005999
DAV Coin,$0.006491
Yocoin,$0.010016
Scorum Coins,$0.100159
Digix Gold Token,$42.35
Vetri,$0.013429
BitSend,$0.136639
ZMINE,$0.021203
Morpheus.Network,$0.100286
Welltrado,$0.077188
Espers,$0.000127
Gambit,$2.47
Helium,$0.322537
CoinPoker,$0.008997
Karma,$0.001591
OneLedger,$0.008295
Merculet,$0.000831
IXT,$0.078783
Bodhi,$0.070427
Datawallet,$0.007216
PAYCENT,$0.091132
Xriba,$0.044640
Omni,$4.92
EXRNchain,$0.000030
HollyWoodCoin,$0.252097
Vipstar Coin,$0.000252
WABnetwork,$0.000305
Datum,$0.002788
Formosa Finan...,$0.003774
FNKOS,$0.019766
Tolar,$0.013269
Mysterium,$0.113680
Experty,$0.098290
SUQA,$0.008829
Rivetz,$0.101218
Chronobank,$3.72
NoLimitCoin,$0.012490
indaHash,$0.006566
Trinity Netwo...,$0.007878
Debitum,$0.013123
StrongHands,$1.6e-07
DubaiCoin,$1.16
CashBet Coin,$0.020298
Nework,$0.017083
TrueFlip,$0.401709
Constellation,$0.003898
Waves Communi...,$0.247708
Silent Notary,$0.000029
AC3,$0.035590
Patientory,$0.034843
Qbao,$0.037204
AidCoin,$0.055908
Arbidex,$0.117992
Morpheus Labs,$0.011699
Sequence,$0.051874
Leverj,$0.020189
Vexanium,$0.007795
LoMoCoin,$0.009388
Arionum,$0.031262
GoByte,$0.796024
Lightpaycoin,$0.578935
Internxt,$3.68
Pirl,$0.087564
Bob's Repair,$0.029388
WeTrust,$0.024848
Zap,$0.017787
Relex,$0.002061
EnergiToken,$0.001664
Snetwork,$0.017555
Expanse,$0.213976
CanYaCoin,$0.049203
Hashgard,$0.000156
ShipChain,$0.010571
MIB Coin,$0.053730
Autonio,$0.026907
LogisCoin,$2.90
DNotes,$0.016382
X8X Token,$0.035565
Effect.AI,$0.010504
GeoCoin,$0.680849
Measurable Da...,$0.005238
Aventus,$0.358194
OKCash,$0.028599
Energo,$0.003460
Rentberry,$0.006882
SelfSell,$0.005272
SIBCoin,$0.119736
Friendz,$0.004035
Swarm City,$0.244562
OptiToken,$0.085585
ClearPoll,$0.290923
savedroid,$0.000755
HEAT,$0.053845
Rate3,$0.004677
The Abyss,$0.009040
VouchForMe,$0.009932
Turtlecoin,$0.000076
FoldingCoin,$0.002847
0xBitcoin,$0.592092
CommerceBlock,$0.011383
BitScreener T...,$0.012785
ALIS,$0.049217
Atmos,$0.018978
Nebula AI,$0.001624
HeroNode,$0.001978
BitRent,$0.002219
Gatcoin,$0.003475
Acute Angle C...,$0.007346
Syndicate,$0.061686
Lethean,$0.003922
Devery,$0.028881
ProChain,$0.036614
PinkCoin,$0.004619
ArtByte,$0.002273
ALAX,$0.005356
AdShares,$0.092298
Stox,$0.034577
Snovian.Space,$0.004386
Vice Industry...,$0.005706
Golos,$0.014151
FintruX Network,$0.020718
RED,$0.013449
WeAreSatoshi,$0.071235
Level Up Coin,$0.001753
AirWire,$0.014444
adbank,$0.002894
Alphacat,$0.000619
On.Live,$0.078877
Sentinel Chain,$0.008571
NewYorkCoin,$0.000013
Mallcoin,$0.009506
MyBit,$0.017091
Sether,$0.095577
AiLink Token,$0.000867
